query	no	title	link	description	total_text
전주 여행	458	 전주 여행  코스 및 일정 추천 부탁드려요(토요일 하루)	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=443982849&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=62&search_sort=0&spq=0	... 일정이 괜찮은지, 수정이 필요한 부분이 있는지, 인근 맛집 등은 또 있는지 등등 의견 부탁 드립니다^^  전주여행  전주맛집 국내여행 전주달봉이 달봉티비  전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행... 	 전주 여행  코스 및 일정 추천 부탁드려요(토요일 하루) ... 일정이 괜찮은지, 수정이 필요한 부분이 있는지, 인근 맛집 등은 또 있는지 등등 의견 부탁 드립니다^^  전주여행  전주맛집 국내여행 전주달봉이 달봉티비  전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행... 
전주 여행	459	 전주여행  볼거리	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=429817174&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=63&search_sort=0&spq=0	이번주  전주여행  가는데 볼거리 맛집 등 알려주세요~ 전주에서 가볼만한 곳들 추천해드리겠습니다. ▶전주한옥마을 ▶전주동물원 ▶한국도로공사수목원 ▶덕진공원 ▶전주난장... 	 전주여행  볼거리 이번주  전주여행  가는데 볼거리 맛집 등 알려주세요~ 전주에서 가볼만한 곳들 추천해드리겠습니다. ▶전주한옥마을 ▶전주동물원 ▶한국도로공사수목원 ▶덕진공원 ▶전주난장... 
전주 여행	460	 전주 여행 가려는데..	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=432785295&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=64&search_sort=0&spq=0	...  전주 한옥마을 근처에서 숙박하며  여행 한다면 어디어디 가고, 어떤 맛집이 좋은지, 버스나 택시타고 조금만 나가도 되는 가볼만한 곳이 어딘지 등등 추천해주세요^^ 2. 그외에 다른곳 어디... 	 전주 여행 가려는데.. ...  전주 한옥마을 근처에서 숙박하며  여행 한다면 어디어디 가고, 어떤 맛집이 좋은지, 버스나 택시타고 조금만 나가도 되는 가볼만한 곳이 어딘지 등등 추천해주세요^^ 2. 그외에 다른곳 어디... 
전주 여행	461	이번에 태교 여행 으로 2박3일 놀러가려고 하는데 강아지... 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=440802188&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=65&search_sort=0&spq=0	...  전주여행  전주맛집 국내여행 전주달봉이 달봉티비  전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다.  전주여행  숙소잡기가 힘드시다면 바닷가가... 	이번에 태교 여행 으로 2박3일 놀러가려고 하는데 강아지...  ...  전주여행  전주맛집 국내여행 전주달봉이 달봉티비  전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다.  전주여행  숙소잡기가 힘드시다면 바닷가가... 
전주 여행	462	 전주여행 !	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=459792395&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=66&search_sort=0&spq=0	크리스마스에 단둘이서 당일치기로  전주여행  하기로했습니다 고등학생인데요 어느정도 들고가는게맞고 전주는 할게 뭐뭐 있을까요..?? 제대로 답변해주세요 ㅠㅡㅠ 대학로와 투어공연하는 연극 추천해 드릴께요!!!... 	 전주여행 ! 크리스마스에 단둘이서 당일치기로  전주여행  하기로했습니다 고등학생인데요 어느정도 들고가는게맞고 전주는 할게 뭐뭐 있을까요..?? 제대로 답변해주세요 ㅠㅡㅠ 대학로와 투어공연하는 연극 추천해 드릴께요!!!... 
전주 여행	463	 전주  한옥마을에 남자 혼자  여행 을 갈 예정입니다.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=441064844&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=67&search_sort=0&spq=0	... (욕조는 저도 굉장히 무리한 질문인것 같지만 혹시나해서 ㅎㅎ)  전주여행  전주맛집 국내여행 전주달봉이 달봉티비  전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서... 	 전주  한옥마을에 남자 혼자  여행 을 갈 예정입니다. ... (욕조는 저도 굉장히 무리한 질문인것 같지만 혹시나해서 ㅎㅎ)  전주여행  전주맛집 국내여행 전주달봉이 달봉티비  전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서... 
전주 여행	464	제가  전주여행 을 갔는데여	https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=457532341&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=68&search_sort=0&spq=0	제가 왜그런진 모르겠지만 그냥 전라도 사투리 듣기 싫더라구요..(억양이 쎄서그런감..) 좀 듣기가 거북했는데  전주여행 갔었는데 무슨일인진모르겠지만 사람들 전라도 사투리 1도 안쓰던데요? 쫌 의외였어요.. 전라북도 전주시 아닌가요?... 	제가  전주여행 을 갔는데여 제가 왜그런진 모르겠지만 그냥 전라도 사투리 듣기 싫더라구요..(억양이 쎄서그런감..) 좀 듣기가 거북했는데  전주여행 갔었는데 무슨일인진모르겠지만 사람들 전라도 사투리 1도 안쓰던데요? 쫌 의외였어요.. 전라북도 전주시 아닌가요?... 
전주 여행	465	 전주 여행  코스 동선 좀 짜주세요	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=458306197&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=69&search_sort=0&spq=0	... 숙소는 완산구 서신동입니다  전주여행  전주맛집 국내여행 전주달봉이 달봉티비  전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다. 1. 한옥마을... 	 전주 여행  코스 동선 좀 짜주세요 ... 숙소는 완산구 서신동입니다  전주여행  전주맛집 국내여행 전주달봉이 달봉티비  전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다. 1. 한옥마을... 
전주 여행	466	전라도  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=428170195&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=70&search_sort=0&spq=0	 전주 에  여행 을 가려고하는데 한번도안가봐서요 1박2일이나 2박3일 있을예정인데 가볼만한곳 추천받아용 체험도좋구용  전주 에서 가볼만한 곳들 추천해드리겠습니다. ▶ 전주 한옥마을... 	전라도  전주여행   전주 에  여행 을 가려고하는데 한번도안가봐서요 1박2일이나 2박3일 있을예정인데 가볼만한곳 추천받아용 체험도좋구용  전주 에서 가볼만한 곳들 추천해드리겠습니다. ▶ 전주 한옥마을... 
전주 여행	467	 전주여행  갈만한곳있을까요?	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=467434913&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=71&search_sort=0&spq=0	...  전주여행  전주맛집 국내여행 전주달봉이 달봉티비  전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다.  전주여행 코스는 한옥마을에서부터... 	 전주여행  갈만한곳있을까요? ...  전주여행  전주맛집 국내여행 전주달봉이 달봉티비  전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다.  전주여행 코스는 한옥마을에서부터... 
전주 여행	468	 전주 여행  코스 추천	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=430028571&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=72&search_sort=0&spq=0	 전주 여행  코스 추천 안녕하세요 전주맛집 전주블로그 전주달봉이입니다 . 대부분 1박2일 코스로들 전주를 놀러오십니다. 한옥마을 -경기전- 남부시장야시장- 벽화마을 -전동성당-향교-오목대 이렇게들 많이들 둘러보시고요. 더 추가로... 	 전주 여행  코스 추천  전주 여행  코스 추천 안녕하세요 전주맛집 전주블로그 전주달봉이입니다 . 대부분 1박2일 코스로들 전주를 놀러오십니다. 한옥마을 -경기전- 남부시장야시장- 벽화마을 -전동성당-향교-오목대 이렇게들 많이들 둘러보시고요. 더 추가로... 
전주 여행	469	 전주  1박 2일  여행 코스 추천	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=391540073&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=73&search_sort=0&spq=0	안녕하세요 내일부터 1박2일  전주 여행 가는데 초5아이랑 초3 아이가 놀 수 있는 코스좀 알려주세요!  전주 여행  몇번 가본 사람으로써 개인적으로 전주한옥마을이랑 전주 동물원 강추드립니다! 그외에도 가시는 위치의 놀거리... 	 전주  1박 2일  여행 코스 추천 안녕하세요 내일부터 1박2일  전주 여행 가는데 초5아이랑 초3 아이가 놀 수 있는 코스좀 알려주세요!  전주 여행  몇번 가본 사람으로써 개인적으로 전주한옥마을이랑 전주 동물원 강추드립니다! 그외에도 가시는 위치의 놀거리... 
전주 여행	470	 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90104&docId=402165747&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=74&search_sort=0&spq=0	... 참고로 저희는 뚜벅이 입니댜  전주 여행 을 계획중이시군요! 그럼 전주에서 가볼만한곳들 추천해드리겠습니다. 한국도로공사수목원, 전주동물원, 자만마을 벽화갤러리, 국립전주박물관... 	 전주 여행  ... 참고로 저희는 뚜벅이 입니댜  전주 여행 을 계획중이시군요! 그럼 전주에서 가볼만한곳들 추천해드리겠습니다. 한국도로공사수목원, 전주동물원, 자만마을 벽화갤러리, 국립전주박물관... 
전주 여행	471	 전주 여행 코스질문	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=378096174&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=75&search_sort=0&spq=0	... 질문하신 [ 전주여행 코스] 관련 답변 드리도록 하겠습니다. 전주는 일단 볼 거리 자체가 많고 명소도 많이 있습니다 전주한옥마을 부터 시작해서 한옥마을 바로 옆에 있는 전동성당도 볼 거리 중에 하나입니다 전주 경기전도 역사의... 	 전주 여행 코스질문 ... 질문하신 [ 전주여행 코스] 관련 답변 드리도록 하겠습니다. 전주는 일단 볼 거리 자체가 많고 명소도 많이 있습니다 전주한옥마을 부터 시작해서 한옥마을 바로 옆에 있는 전동성당도 볼 거리 중에 하나입니다 전주 경기전도 역사의... 
전주 여행	472	2박3일  전주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=475523884&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=76&search_sort=0&spq=0	이번주 토~월 2박3일 여자친구와  전주여행 을 가는데 여행경로 좀 알려주세요~~ 토요일엔 비가 온다고 하는데 실내데이트 가능한곳도 알려주시면 감사하겠습니다 ㅎㅎ 숙소는 전주한옥마을 근처에 잡았습니다. 토: 한옥마을 구경 후... 	2박3일  전주여행  이번주 토~월 2박3일 여자친구와  전주여행 을 가는데 여행경로 좀 알려주세요~~ 토요일엔 비가 온다고 하는데 실내데이트 가능한곳도 알려주시면 감사하겠습니다 ㅎㅎ 숙소는 전주한옥마을 근처에 잡았습니다. 토: 한옥마을 구경 후... 
전주 여행	473	뚜벅이  여행 으로  전주  가려는데 한옥마을 근처 짐... 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=428889568&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=77&search_sort=0&spq=0	... 이용하시면 원하는 장소에서 장소로 짐 운송이 가능합니다. 가격도 저렴하고 앱을 통해 실시간으로 주문 및 현황 확인까지 가능해 여행 중 편리하게 이용이 가능하니 전주 뚜벅이여행 시 참고해보세요! 즐거운  전주여행  되시길 바랄게요	뚜벅이  여행 으로  전주  가려는데 한옥마을 근처 짐...  ... 이용하시면 원하는 장소에서 장소로 짐 운송이 가능합니다. 가격도 저렴하고 앱을 통해 실시간으로 주문 및 현황 확인까지 가능해 여행 중 편리하게 이용이 가능하니 전주 뚜벅이여행 시 참고해보세요! 즐거운  전주여행  되시길 바랄게요
전주 여행	474	 전주여행  추천해주세요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=272473514&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=78&search_sort=0&spq=0	 전주여행  추천해주세요 전주식 가맥문화의 전일슈퍼....등의 전주만의 술 문화 외에도 에피큐어 평점 AA를 받은 전주식 한정식의 최고봉 수구정, 전라회관, 궁.... 전주비빔밥의 최고봉 고궁, 성미당.... 토종 명품닭을 사용한 닭요리의... 	 전주여행  추천해주세요  전주여행  추천해주세요 전주식 가맥문화의 전일슈퍼....등의 전주만의 술 문화 외에도 에피큐어 평점 AA를 받은 전주식 한정식의 최고봉 수구정, 전라회관, 궁.... 전주비빔밥의 최고봉 고궁, 성미당.... 토종 명품닭을 사용한 닭요리의... 
전주 여행	475	 전주 여행  일정	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90104&docId=394529795&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=79&search_sort=0&spq=0	이번에  전주 로  여행 을 가는데 소요시간을 알고싶어요 한옥마을 > 초코파이 체험장>수목원 > 드림랜드 순으로 가는데 이동시간이 얼마나 걸릴까요?(자세하게 부탁드릴게요) 우선  전주 한옥마을내에 초코파이체험장이 있으니까요 이걸... 	 전주 여행  일정 이번에  전주 로  여행 을 가는데 소요시간을 알고싶어요 한옥마을 > 초코파이 체험장>수목원 > 드림랜드 순으로 가는데 이동시간이 얼마나 걸릴까요?(자세하게 부탁드릴게요) 우선  전주 한옥마을내에 초코파이체험장이 있으니까요 이걸... 
전주 여행	476	 전주 여행 가는데 렌트를 하는게 좋을까	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=431515138&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8&section=kin.qna&rank=80&search_sort=0&spq=0	 전주 여행 가는데 렌트를 하는게 좋을까요? 안녕하세요. 천만 반려인과 함께하는 애견 동반 여행 플랫폼 하트독 입니다. 전주는 작은 도시라서 택시로 이동을해도 크게 불편함이 없습니다. 답변이 도움이 되셨다면 채택도 부탁드립니다.	 전주 여행 가는데 렌트를 하는게 좋을까  전주 여행 가는데 렌트를 하는게 좋을까요? 안녕하세요. 천만 반려인과 함께하는 애견 동반 여행 플랫폼 하트독 입니다. 전주는 작은 도시라서 택시로 이동을해도 크게 불편함이 없습니다. 답변이 도움이 되셨다면 채택도 부탁드립니다.
